"gene","GTExN7MScountsREPROCESSED","GTExNFK9countsREPROCESSED","GTExO5YTcountsREPROCESSED","GDC2821countsREPROCESSED","GDC2828countsREPROCESSED","GDC2839countsREPROCESSED","padj","symbol","rank","rank_change"
"ENSG00000285650",1,0,0,175,173,122,2.27023153294699e-06,"AL157827.2",858,NA
"ENSG00000230037",16,18,53,3,1,0,2.30083788060203e-06,"UBBP1",859,25205
"ENSG00000082269",20,53,53,1424,1214,694,2.30716453561589e-06,"FAM135A",860,510
"ENSG00000221962",3,0,0,240,180,151,2.31000925749563e-06,"TMEM14EP",861,225
"ENSG00000104825",547,386,858,435,261,205,2.31918699476402e-06,"NFKBIB",862,263
"ENSG00000109576",0,0,3,186,217,114,2.35410895639755e-06,"AADAT",863,-71
"ENSG00000124098",4810,4804,1726,883,1082,802,2.37855196989006e-06,"FAM210B",864,505
"ENSG00000135636",4707,8829,80932,1570,3725,2576,2.38014701156064e-06,"DYSF",865,875
"ENSG00000278970",161,130,191,47,77,55,2.39073568940787e-06,"HEIH",866,-839
"ENSG00000287408",0,0,1,211,196,91,2.39565821107504e-06,"AC027811.1",867,NA
"ENSG00000169679",57,57,74,1115,1891,1005,2.39827725560547e-06,"BUB1",868,-4
"ENSG00000266371",0,0,0,93,88,152,2.40540674087821e-06,"AC079915.1",869,529
"ENSG00000115112",50,26,40,2,9,3,2.42317158386104e-06,"TFCP2L1",870,656
"ENSG00000183850",0,0,0,74,152,101,2.46406834353525e-06,"ZNF730",871,25
"ENSG00000155792",11,39,21,1063,798,1178,2.4889706217684e-06,"DEPTOR",872,329
"ENSG00000163735",18,29,40,3,0,0,2.4889706217684e-06,"CXCL5",873,-63
"ENSG00000185338",82,157,114,54,19,19,2.4889706217684e-06,"SOCS1",874,576
"ENSG00000112655",43,14,22,2121,557,1526,2.53536129956791e-06,"PTK7",875,794
"ENSG00000230724",186,65,781,48,59,9,2.5359879090784e-06,"LINC01001",876,-284
"ENSG00000243547",17,46,102,6,12,3,2.5359879090784e-06,"HNRNPKP4",877,25563
"ENSG00000179526",2093,1238,2165,1249,610,485,2.54286008143674e-06,"SHARPIN",878,799
"ENSG00000040275",16,25,32,466,865,506,2.55851662629313e-06,"SPDL1",879,592
"ENSG00000260007",5,12,22,463,344,244,2.58678939124807e-06,"AC107871.1",880,NA
"ENSG00000244476",1,0,0,115,156,323,2.59003223716687e-06,"ERVFRD-1",881,-213
"ENSG00000261824",13,28,74,998,881,1241,2.6029551246847e-06,"LINC00662",882,-683
"ENSG00000280381",2,0,1,241,103,179,2.6029551246847e-06,"AC026362.2",883,-104
"ENSG00000078018",28,27,303,16,3,3,2.6226521213735e-06,"MAP2",884,3364
"ENSG00000125534",3879,1677,1700,999,748,422,2.62513948935874e-06,"PPDPF",885,926
"ENSG00000042753",699,938,1887,581,716,409,2.62876145715549e-06,"AP2S1",886,91
"ENSG00000240074",0,0,0,97,138,72,2.64174063464558e-06,"RPL9P30",887,-113
"ENSG00000158715",34,22,18,1113,627,1725,2.69174330600805e-06,"SLC45A3",888,734
"ENSG00000162664",136,111,189,2781,2307,3078,2.74801614539153e-06,"ZNF326",889,59
"ENSG00000278811",5,11,3,357,329,407,2.74801614539153e-06,"LINC00624",890,864
"ENSG00000142634",5077,8739,28132,4277,5125,1694,2.75141081399562e-06,"EFHD2",891,810
"ENSG00000074621",57,31,30,1269,1210,1323,2.75755315869922e-06,"SLC24A1",892,31
"ENSG00000155926",4918,7332,60007,2967,4385,1466,2.77929278170093e-06,"SLA",893,1016
"ENSG00000107223",1433,1371,2382,1048,1011,886,2.84611711330572e-06,"EDF1",894,-309
"ENSG00000186687",88,60,101,1591,1712,2193,2.86875557343291e-06,"LYRM7",895,101
"ENSG00000251323",3,2,2,208,123,132,2.86875557343291e-06,"LINC02728",896,317
"ENSG00000228140",14,39,74,8,7,3,2.91226776110339e-06,"AL031283.1",897,372
"ENSG00000281392",0,1,0,151,131,214,2.91908603911844e-06,"LINC00506",898,-284
"ENSG00000217027",13,37,48,6,4,2,2.93041878001408e-06,"TPT1P4",899,20672
"ENSG00000078328",10,8,66,0,0,0,2.94785451951233e-06,"RBFOX1",900,10352
"ENSG00000109265",11,6,4,604,307,208,2.94785451951233e-06,"CRACD",901,4669
"ENSG00000155307",1613,4253,21451,1337,1851,562,2.94785451951233e-06,"SAMSN1",902,1121
"ENSG00000230202",600,191,92,41,45,4,2.94785451951233e-06,"AL450405.1",903,9339
"ENSG00000227855",1,1,5,371,139,94,2.9604622240152e-06,"DPY19L2P3",904,393
"ENSG00000096696",22,151,40,12,4,4,2.96494618069441e-06,"DSP",905,13917
"ENSG00000102886",120,90,236,87,34,28,2.98543310364011e-06,"GDPD3",906,1326
"ENSG00000198346",8,18,19,469,351,413,3.01907012572072e-06,"ZNF813",907,1180
"ENSG00000129538",74,2879,535,132,67,23,3.02441502892001e-06,"RNASE1",908,1279
"ENSG00000100479",16,3,12,464,612,251,3.03963344987381e-06,"POLE2",909,-89
"ENSG00000234684",11,16,45,698,445,462,3.05158319496944e-06,"SDCBP2-AS1",910,1289
"ENSG00000257277",7,4,3,305,169,300,3.098304240338e-06,"AC092652.1",911,-282
"ENSG00000131759",1801,2387,6873,1214,1743,515,3.1081350191778e-06,"RARA",912,461
"ENSG00000267374",0,0,0,133,84,77,3.12464768099192e-06,"MIR924HG",913,-113
"ENSG00000141551",4057,3269,9279,3878,2800,1950,3.16682448370227e-06,"CSNK1D",914,384
"ENSG00000121957",55,24,147,2639,2142,1004,3.16986201703146e-06,"GPSM2",915,1739
"ENSG00000149781",5250,6516,21382,4987,4090,3415,3.17940967545616e-06,"FERMT3",916,410
"ENSG00000258472",0,1,0,36,1956,78,3.18697070363428e-06,"AC005726.1",917,16641
"ENSG00000119048",2039,1818,6657,1042,1580,1043,3.22109440317294e-06,"UBE2B",918,1051
"ENSG00000233436",5,0,0,326,236,261,3.23931952735351e-06,"BTBD18",919,659
"ENSG00000121933",17,395,609,30,38,16,3.26022759644033e-06,"TMIGD3",920,1303
"ENSG00000283122",1,0,0,265,89,174,3.27200464680521e-06,"HYMAI",921,330
"ENSG00000068903",1828,1259,3256,1016,1313,837,3.32943444807193e-06,"SIRT2",922,634
"ENSG00000134463",133,207,2473,87,94,13,3.3339954938985e-06,"ECHDC3",923,1088
"ENSG00000135074",1501,907,7232,719,258,45,3.33486265582502e-06,"ADAM19",924,1013
"ENSG00000228887",27,42,35,7,9,3,3.34156305039941e-06,"EEF1DP1",925,21009
"ENSG00000108523",2235,3211,8978,1934,1801,1672,3.34956439791111e-06,"RNF167",926,68
"ENSG00000286320",3,3,1,201,130,301,3.37646439189305e-06,"AC108053.1",927,NA
"ENSG00000163221",1158,5658,176933,909,1781,26,3.39321530747063e-06,"S100A12",928,1224
"ENSG00000261535",3,0,0,248,219,110,3.41771166250131e-06,"AC005086.2",929,-535
"ENSG00000105696",12,6,68,0,0,0,3.50934233919209e-06,"TMEM59L",930,3070
"ENSG00000204623",51,46,69,1238,831,1021,3.52816269846757e-06,"ZNRD1ASP",931,351
"ENSG00000189013",127,68,115,41,6,10,3.58220326706605e-06,"KIR2DL4",932,817
"ENSG00000174744",529,751,2002,467,516,346,3.61836828482721e-06,"BRMS1",933,358
"ENSG00000198626",19,44,69,8,1,0,3.61836828482721e-06,"RYR2",934,2367
"ENSG00000188765",20,20,30,0,1,0,3.62058694765264e-06,"TMSB4XP2",935,15339
"ENSG00000179715",811,604,422,156,170,18,3.63351933558604e-06,"PCED1B",936,790
"ENSG00000197249",14852,22225,214105,1409,10375,700,3.64536096272958e-06,"SERPINA1",937,1224
"ENSG00000187187",23,28,56,705,581,573,3.67432905938726e-06,"ZNF546",938,59
"ENSG00000139351",4,6,9,170,261,237,3.67842198920636e-06,"SYCP3",939,3155
"ENSG00000101474",3223,3700,24335,2809,1684,1525,3.68525583204596e-06,"APMAP",940,641
"ENSG00000139572",147,55,4587,87,50,27,3.68525583204596e-06,"GPR84",941,1035
"ENSG00000121742",154,43,83,25,4,11,3.68956283416865e-06,"GJB6",942,1620
"ENSG00000104894",10569,4798,15555,5743,3704,3616,3.6978297299202e-06,"CD37",943,238
"ENSG00000198055",3923,3851,16072,3584,2893,1781,3.69790741122643e-06,"GRK6",944,874
"ENSG00000198574",356,345,73,69,43,15,3.84113858930124e-06,"SH2D1B",945,1135
"ENSG00000005189",28,7,22,714,518,811,3.86589946118245e-06,"REXO5",946,1186
"ENSG00000122484",83,128,258,3905,2129,3424,3.86589946118245e-06,"RPAP2",947,324
"ENSG00000254726",2,1,0,166,164,120,3.93524787486984e-06,"MEX3A",948,168
"ENSG00000023892",2997,2444,6184,2651,1753,1754,3.96978727887405e-06,"DEF6",949,427
"ENSG00000153914",238,302,475,6090,5541,8337,3.97159906927353e-06,"SREK1",950,-25
"ENSG00000073060",115,85,89,3572,1749,1936,4.00664147539541e-06,"SCARB1",951,872
"ENSG00000187531",817,998,2414,837,801,413,4.00664147539541e-06,"SIRT7",952,2695
"ENSG00000170312",31,29,33,625,1354,579,4.04749747489742e-06,"CDK1",953,919
"ENSG00000011426",34,12,92,1279,2263,786,4.05622252909132e-06,"ANLN",954,112
"ENSG00000110711",937,1395,1797,849,721,627,4.10987941277201e-06,"AIP",955,-252
"ENSG00000158792",237,437,737,255,187,171,4.11250056236268e-06,"SPATA2L",956,-77
"ENSG00000240695",2,3,1,166,133,185,4.11250056236268e-06,"AC117382.1",957,317
"ENSG00000187017",486,314,22,36,3,12,4.1261130902641e-06,"ESPN",958,1365
"ENSG00000175054",211,191,307,3908,3401,3310,4.13297987697731e-06,"ATR",959,-195
"ENSG00000279281",4,0,0,331,109,979,4.15041305293175e-06,"AC015883.1",960,2125
"ENSG00000085382",38,21,73,995,751,643,4.17032763483002e-06,"HACE1",961,188
"ENSG00000120215",5,13,11,278,381,287,4.17032763483002e-06,"MLANA",962,95
"ENSG00000220472",39,48,26,9,7,5,4.17448402452456e-06,"AL139095.2",963,24941
"ENSG00000132823",1110,1226,4310,1172,809,466,4.19208404477544e-06,"OSER1",964,555
"ENSG00000182117",550,1393,4550,432,528,442,4.19932110715247e-06,"NOP10",965,430
"ENSG00000265443",0,0,0,166,299,25,4.20660654083496e-06,"AC127024.3",966,-323
"ENSG00000100365",2727,6863,28324,908,1510,2263,4.24063739081448e-06,"NCF4",967,511
"ENSG00000128011",532,677,1440,600,242,187,4.36100652107936e-06,"LRFN1",968,1478
"ENSG00000170917",6,4,7,255,149,207,4.36585951201373e-06,"NUDT6",969,-51
"ENSG00000130528",33,19,20,0,1,0,4.39581599269978e-06,"HRC",970,1147
"ENSG00000280279",11,32,457,9,10,3,4.39581599269978e-06,"LINC02887",971,4617
"ENSG00000146215",34,20,64,11,9,3,4.40884804218629e-06,"CRIP3",972,4210
"ENSG00000273179",287,286,33,12,9,29,4.47408723082091e-06,"AC092535.5",973,6145
"ENSG00000287255",24,248,1325,35,6,0,4.47782161768554e-06,"AC007877.1",974,NA
"ENSG00000276070",417,1492,13,46,1,4,4.47897375138028e-06,"CCL4L2",975,1320
"ENSG00000286512",2,0,12,283,242,337,4.48480622797739e-06,"AL031768.2",976,NA
"ENSG00000092010",3545,3475,8398,2509,2814,2423,4.50177840452881e-06,"PSME1",977,-368
"ENSG00000127995",67,72,94,1480,1252,1395,4.53226435795631e-06,"CASD1",978,95
"ENSG00000100167",22,10,128,6,2,2,4.54393828720008e-06,"SEPTIN3",979,3523
"ENSG00000110245",98,3,11,0,0,0,4.57079056640852e-06,"APOC3",980,1092
"ENSG00000115649",2017,1352,3503,1106,1171,1079,4.60831894844952e-06,"CNPPD1",981,-295
"ENSG00000129810",7,13,13,263,503,270,4.66893346812726e-06,"SGO1",982,-217
"ENSG00000225663",703,964,1713,708,618,521,4.70150273875965e-06,"MCRIP1",983,-343
"ENSG00000125910",1045,2815,16527,1046,991,754,4.72014514221455e-06,"S1PR4",984,795
"ENSG00000160213",926,603,3362,524,627,285,4.8017711531479e-06,"CSTB",985,788
"ENSG00000012174",45,42,56,876,938,687,4.81785157465997e-06,"MBTPS2",986,253
"ENSG00000168903",6,72,194,6,0,0,4.81860313693777e-06,"BTNL3",987,1214
"ENSG00000231123",7,8,76,0,0,0,4.81860313693777e-06,"SPATA20P1",988,2193
"ENSG00000239552",0,0,0,75,46,373,4.82471043833533e-06,"HOXB-AS2",989,NA
"ENSG00000118729",11,25,52,0,1,1,4.83497119482224e-06,"CASQ2",990,1006
"ENSG00000135821",36509,13877,71920,18464,11047,10991,4.83497119482224e-06,"GLUL",991,457
"ENSG00000212743",93,56,235,35,49,12,4.83497119482224e-06,"LINC02656",992,594
"ENSG00000286341",6,5,6,253,547,112,4.83497119482224e-06,"AP002762.3",993,NA
"ENSG00000064787",16,19,227,6,8,3,4.90227493794735e-06,"BCAS1",994,3884
"ENSG00000175274",1033,1441,14112,779,806,464,4.91433695654068e-06,"TP53I11",995,983
"ENSG00000179361",1357,525,1714,485,554,381,4.91433695654068e-06,"ARID3B",996,414
"ENSG00000228915",0,0,0,115,76,80,4.92797777327709e-06,"OR7E128P",997,-63
"ENSG00000159905",0,1,5,328,82,233,4.94126062277858e-06,"ZNF221",998,967
"ENSG00000174697",73,18,12,3,1,1,4.94126062277858e-06,"LEP",999,891
"ENSG00000131747",158,65,49,3360,9667,2796,5.0098292977776e-06,"TOP2A",1000,1265
"ENSG00000146677",86,108,148,27,51,8,5.01081589999659e-06,"AC004453.1",1001,20689
"ENSG00000253667",4,0,5,239,145,149,5.01081589999659e-06,"AC100821.1",1002,934
"ENSG00000102189",82,96,185,1867,3054,1428,5.03483024491273e-06,"EEA1",1003,709
"ENSG00000270392",5,3,1,249,207,134,5.03483024491273e-06,"PFN1P2",1004,2211
"ENSG00000265185",0,1,0,145,205,91,5.05808594743144e-06,"SNORD3B-1",1005,323
"ENSG00000233791",15,17,273,5,6,5,5.06638296176367e-06,"LINC01136",1006,NA
"ENSG00000126254",861,987,2166,837,791,611,5.09046164356526e-06,"RBM42",1007,-87
"ENSG00000123159",290,239,294,138,80,115,5.13861020234518e-06,"GIPC1",1008,407
"ENSG00000282416",5,20,39,0,0,0,5.15270960170604e-06,"AC092299.1",1009,1811
"ENSG00000111913",7227,13583,37667,3927,8404,2614,5.15598546844091e-06,"RIPOR2",1010,767
"ENSG00000086289",17,22,51,702,565,1294,5.167177313759e-06,"EPDR1",1011,-301
"ENSG00000012779",3243,6538,51929,2066,2950,327,5.16795992355834e-06,"ALOX5",1012,1210
"ENSG00000278275",0,0,0,76,103,93,5.16795992355834e-06,"AC103705.1",1013,-26
"ENSG00000278540",161,115,131,3758,2364,3021,5.18142478521852e-06,"ACACA",1014,675
"ENSG00000164989",8,4,5,1034,97,373,5.18691423210906e-06,"CCDC171",1015,709
"ENSG00000280383",4,9,8,214,304,194,5.23883598807424e-06,"Z95331.1",1016,18
"ENSG00000135472",38,6,247,5,0,0,5.24236757322652e-06,"FAIM2",1017,2266
"ENSG00000165156",49,73,163,1649,1639,1756,5.24236757322652e-06,"ZHX1",1018,149
"ENSG00000108506",65,72,136,1528,1512,910,5.29944896326465e-06,"INTS2",1019,-48
"ENSG00000272168",6,3,8,1367,245,92,5.30511561089156e-06,"CASC15",1020,321
"ENSG00000240409",17,14,76,2,5,2,5.33079455305589e-06,"MTATP8P1",1021,25476
"ENSG00000284237",0,0,0,67,66,251,5.33415293438082e-06,"LINC02767",1022,255
"ENSG00000170092",14,6,11,302,368,242,5.37428317233487e-06,"SPDYE5",1023,-694
"ENSG00000111276",1537,1373,4712,526,1253,566,5.38484755243574e-06,"CDKN1B",1024,486
"ENSG00000169891",650,796,2449,758,468,327,5.4012868933979e-06,"REPS2",1025,728
"ENSG00000004660",368,500,2241,346,253,225,5.50266061025419e-06,"CAMKK1",1026,1289
"ENSG00000116824",887,2815,586,349,205,30,5.55824362695158e-06,"CD2",1027,1169
"ENSG00000228328",13,26,98,2,7,3,5.59393551456694e-06,"PGK1P1",1028,18865
"ENSG00000159496",277,706,8484,428,146,97,5.63539828501472e-06,"RGL4",1029,1368
"ENSG00000279227",80,22,212,15,25,9,5.64219482452656e-06,"AC009303.4",1030,1031
"ENSG00000196998",661,641,1511,539,434,462,5.6703053742629e-06,"WDR45",1031,-863
"ENSG00000231758",4,2,3,217,136,109,5.6703053742629e-06,"ARHGAP15-AS1",1032,-582
"ENSG00000150995",417,146,319,7012,8235,7075,5.69923718789769e-06,"ITPR1",1033,-431
"ENSG00000138658",52,50,42,1358,1094,825,5.81544299895251e-06,"ZGRF1",1034,724
"ENSG00000159674",3621,3985,522,358,193,472,5.81544299895251e-06,"SPON2",1035,2676
"ENSG00000105321",1208,610,1093,599,471,259,5.85479940084615e-06,"CCDC9",1036,1204
"ENSG00000133454",50,21,27,6,2,0,5.87965746595285e-06,"MYO18B",1037,2045
"ENSG00000165995",8,4,18,378,215,227,5.94128882389807e-06,"CACNB2",1038,-605
"ENSG00000237280",0,0,0,94,137,53,5.95100902827081e-06,"AL136982.3",1039,-157
"ENSG00000116539",540,341,855,9706,8032,7481,6.06231570766363e-06,"ASH1L",1040,44
"ENSG00000135838",1119,1141,4883,258,654,48,6.07849226398328e-06,"NPL",1041,677
"ENSG00000089639",5479,4351,15311,3923,4528,1709,6.20954981516849e-06,"GMIP",1042,755
"ENSG00000188460",11,20,87,3,5,2,6.31400919068969e-06,"ACTBP11",1043,17069
"ENSG00000225092",1,0,0,95,155,208,6.31400919068969e-06,"AL355336.1",1044,323
"ENSG00000108639",1745,1896,5458,1704,1656,1093,6.37179809000231e-06,"SYNGR2",1045,137
"ENSG00000139239",123,169,142,58,73,23,6.376975593182e-06,"RPL14P1",1046,24426
"ENSG00000132953",162,114,139,2922,2977,2071,6.42680830271347e-06,"XPO4",1047,387
"ENSG00000184956",4,1,0,247,313,97,6.42680830271347e-06,"MUC6",1048,-196
"ENSG00000143226",4725,8456,48894,333,3061,138,6.43985880917344e-06,"FCGR2A",1049,996
"ENSG00000178980",605,857,1923,769,461,362,6.48167209852266e-06,"SELENOW",1050,1239
"ENSG00000165078",0,0,0,140,51,103,6.48389531745941e-06,"CPA6",1051,14
"ENSG00000183166",14,2,25,668,319,1380,6.52525597617547e-06,"CALN1",1052,-540
"ENSG00000162511",22341,13735,55311,11991,15128,10237,6.59337882388306e-06,"LAPTM5",1053,-599
"ENSG00000204519",27,31,45,827,512,807,6.65812376744107e-06,"ZNF551",1054,-42
"ENSG00000227939",51,39,22,4,8,5,6.66542996014079e-06,"RPL3P2",1055,25615
"ENSG00000166860",31,37,38,868,617,648,6.71785853180487e-06,"ZBTB39",1056,351
"ENSG00000204632",31,48,93,23,6,9,6.82787938187058e-06,"HLA-G",1057,-810
"ENSG00000145423",110,25,45,8,0,0,6.83055545505809e-06,"SFRP2",1058,989
"ENSG00000145386",46,34,47,756,1630,750,6.84176351081763e-06,"CCNA2",1059,1583
"ENSG00000011566",29,31,90,1012,794,647,6.84296716063522e-06,"MAP4K3",1060,-8
"ENSG00000187951",33,26,20,748,754,1419,6.84348319605011e-06,"AC091057.1",1061,3104
"ENSG00000060971",1569,1018,5343,921,1058,660,6.84425457934372e-06,"ACAA1",1062,1247
"ENSG00000232931",215,127,101,7868,2852,6939,6.87555949800197e-06,"LINC00342",1063,931
"ENSG00000266094",5344,3171,8414,2543,3726,1861,6.87744469525467e-06,"RASSF5",1064,448
"ENSG00000264895",3,0,0,159,164,204,6.88809476433486e-06,"AC006141.1",1065,1019
"ENSG00000230191",11,14,66,1,0,0,6.89652242025406e-06,"IFITM3P4",1066,8231
"ENSG00000072818",5426,6081,17459,5716,1665,1938,6.89661646176811e-06,"ACAP1",1067,1569
"ENSG00000164088",959,1609,19059,646,936,488,6.89661646176811e-06,"PPM1M",1068,1097
"ENSG00000133119",36,13,27,687,863,491,6.90506139218813e-06,"RFC3",1069,1867
"ENSG00000279170",17,12,22,525,290,655,6.94903004305307e-06,"TSTD3",1070,-672
"ENSG00000186871",4,12,16,262,365,341,6.98429408079341e-06,"ERCC6L",1071,1048
"ENSG00000141854",33,49,287,26,3,5,7.01620909833812e-06,"MISP3",1072,2017
"ENSG00000159335",942,730,789,498,138,198,7.07479159651722e-06,"PTMS",1073,978
"ENSG00000231395",3,0,0,212,163,121,7.07479159651722e-06,"ARL4AP4",1074,-229
"ENSG00000232801",9,7,55,0,0,0,7.07479159651722e-06,"SDCBPP3",1075,12445
"ENSG00000139370",2178,1401,3326,1487,1456,620,7.08452751645179e-06,"SLC15A4",1076,1036
"ENSG00000159086",145,159,296,3510,2417,2471,7.08452751645179e-06,"PAXBP1",1077,304
"ENSG00000115507",69,67,7,3,0,3,7.08753512354725e-06,"OTX1",1078,394
"ENSG00000132688",18,37,52,11,6,5,7.10205100049318e-06,"NES",1079,2625
"ENSG00000236493",3,1,3,137,119,210,7.10361646563176e-06,"EIF2S2P3",1080,-115
"ENSG00000283787",1340,808,2623,778,220,453,7.14528922419726e-06,"PRR33",1081,752
"ENSG00000164089",4,5,137,0,0,0,7.18485639725404e-06,"ETNPPL",1082,2539
"ENSG00000168314",13,7,257,4,2,0,7.18485639725404e-06,"MOBP",1083,NA
"ENSG00000172728",14,15,19,623,248,515,7.18485639725404e-06,"FUT10",1084,-451
"ENSG00000279342",1,2,6,172,152,104,7.18485639725404e-06,"AP000866.6",1085,774
"ENSG00000070540",586,406,3198,260,352,60,7.2180600749322e-06,"WIPI1",1086,2164
"ENSG00000177990",5,3,23,1797,78,1006,7.35537814635467e-06,"DPY19L2",1087,245
"ENSG00000163162",7608,6181,31866,3403,5912,1322,7.37105020361398e-06,"RNF149",1088,2013
"ENSG00000177191",263,315,1691,255,136,138,7.37105020361398e-06,"B3GNT8",1089,560
"ENSG00000013725",3236,2062,618,654,125,80,7.40883101006144e-06,"CD6",1090,1431
"ENSG00000156711",1145,1001,1968,686,339,72,7.40883101006144e-06,"MAPK13",1091,790
"ENSG00000163738",16,36,33,1019,499,934,7.40883101006144e-06,"MTHFD2L",1092,697
"ENSG00000248323",927,672,1652,269,325,24,7.42970790706842e-06,"LUCAT1",1093,18370
"ENSG00000130766",671,449,2506,529,248,110,7.44525393699054e-06,"SESN2",1094,786
"ENSG00000082146",4145,4592,1147,1084,585,632,7.49988712275154e-06,"STRADB",1095,699
"ENSG00000234630",2,4,0,994,140,133,7.50247246547259e-06,"AC245060.2",1096,25
"ENSG00000112984",26,5,16,516,1123,442,7.51389231708171e-06,"KIF20A",1097,331
"ENSG00000105750",5,18,16,370,445,393,7.52249502404484e-06,"ZNF85",1098,263
"ENSG00000128040",4,5,3,459,38,1591,7.52249502404484e-06,"SPINK2",1099,1281
"ENSG00000051523",5916,7649,24988,4868,6182,2121,7.53539913331718e-06,"CYBA",1100,1275
"ENSG00000149596",28,20,17,0,1,0,7.57615022553997e-06,"JPH2",1101,1939
"ENSG00000268364",0,0,0,87,34,322,7.57615022553997e-06,"SMC5-AS1",1102,233
"ENSG00000242193",14,23,38,527,444,453,7.62375384510903e-06,"CRYZL2P",1103,-141
"ENSG00000226824",7,7,19,295,658,171,7.63919921397008e-06,"AC006001.2",1104,733
"ENSG00000223984",2,2,0,225,87,281,7.69319240007935e-06,"HNRNPRP1",1105,623
"ENSG00000173391",424,167,11,22,18,4,7.7055716823524e-06,"OLR1",1106,1458
"ENSG00000272449",45,63,40,19,10,4,7.7055716823524e-06,"AL139246.5",1107,339
"ENSG00000189136",5,2,3,284,112,158,7.7124538426093e-06,"UBE2Q2P1",1108,-345
"ENSG00000242950",1,0,1,146,156,119,7.7124538426093e-06,"ERVW-1",1109,-498
"ENSG00000075043",25,6,88,3,3,1,7.88789151593412e-06,"KCNQ2",1110,4357
"ENSG00000105255",86,178,68,24,6,0,7.88789151593412e-06,"FSD1",1111,689
"ENSG00000185238",36,55,62,1246,790,835,7.88789151593412e-06,"PRMT3",1112,143
"ENSG00000285303",0,0,0,43,280,71,7.88789151593412e-06,"AC004381.4",1113,NA
"ENSG00000272669",162,66,506,64,68,17,7.88837290728822e-06,"AL021707.6",1114,422
"ENSG00000108370",146,358,17,28,15,5,7.93923431596908e-06,"RGS9",1115,1446
"ENSG00000049167",37,50,43,861,1115,859,7.96798748143794e-06,"ERCC8",1116,-628
"ENSG00000138080",29,50,71,834,1102,799,7.96798748143794e-06,"EMILIN1",1117,204
"ENSG00000235587",48,41,296,13,29,4,7.98561439784858e-06,"GAPDHP65",1118,22559
"ENSG00000118412",36,76,196,1947,2644,1847,7.9987559245442e-06,"CASP8AP2",1119,966
"ENSG00000125734",1584,1130,4966,1089,937,882,7.9987559245442e-06,"GPR108",1120,994
"ENSG00000171962",23,23,31,749,457,333,7.9987559245442e-06,"DRC3",1121,-708
"ENSG00000188375",24,31,83,3,13,3,7.9987559245442e-06,"H3-5",1122,13657
"ENSG00000224315",0,0,0,90,91,65,7.9987559245442e-06,"RPL7P7",1123,-196
"ENSG00000287555",7,2,8,184,206,239,7.9987559245442e-06,"AC023424.2",1124,NA
"ENSG00000231964",130,109,989,61,73,9,8.00191751166116e-06,"AL731567.1",1125,3757
"ENSG00000137078",270,598,112,88,53,10,8.00285448001214e-06,"SIT1",1126,933
"ENSG00000138380",57,65,92,1146,1200,1219,8.06502718975006e-06,"CARF",1127,-395
"ENSG00000164821",1476,90,28,36,18,26,8.06502718975006e-06,"DEFA4",1128,1145
"ENSG00000205220",461,562,849,420,440,210,8.07872288756635e-06,"PSMB10",1129,-1050
"ENSG00000276672",6,3,3,207,170,147,8.07872288756635e-06,"AL161891.1",1130,713
"ENSG00000267886",0,0,0,132,96,45,8.097177708566e-06,"AC074135.1",1131,-362
"ENSG00000162191",1668,1532,3320,974,1152,1117,8.12063892747524e-06,"UBXN1",1132,-247
"ENSG00000279620",2,0,0,160,146,158,8.16810053956673e-06,"AC099494.3",1133,449
"ENSG00000272754",3,1,12,231,264,140,8.20261352918904e-06,"AL133245.1",1134,1240
"ENSG00000060491",2455,1421,4969,1580,1678,718,8.211925525813e-06,"OGFR",1135,866
"ENSG00000188897",1617,1362,1390,654,68,94,8.21197333950629e-06,"AC099489.1",1136,1209
"ENSG00000174776",5,2,1,38,535,998,8.26033886549819e-06,"WDR49",1137,300
"ENSG00000091651",16,3,20,401,627,283,8.28820528425002e-06,"ORC6",1138,930
"ENSG00000127954",202,661,3405,258,45,13,8.28820528425002e-06,"STEAP4",1139,781
"ENSG00000166532",97,63,127,1770,1421,1771,8.4704163099649e-06,"RIMKLB",1140,149
"ENSG00000272398",845,193,1268,153,5,48,8.4704163099649e-06,"CD24",1141,812
"ENSG00000188186",888,741,2721,851,640,455,8.49326867379339e-06,"LAMTOR4",1142,627
"ENSG00000262246",1004,770,998,488,608,228,8.53542912421613e-06,"CORO7",1143,-1080
"ENSG00000108021",181,195,241,3754,3061,3630,8.55163147490429e-06,"TASOR2",1144,24
"ENSG00000164109",29,38,29,653,1028,756,8.60442819465317e-06,"MAD2L1",1145,811
"ENSG00000182158",318,284,340,6392,4770,4462,8.60442819465317e-06,"CREB3L2",1146,460
"ENSG00000078403",222,138,257,3637,3351,4047,8.65958450413808e-06,"MLLT10",1147,510
"ENSG00000006210",3,178,32,3,0,0,8.74571815408721e-06,"CX3CL1",1148,1557
"ENSG00000161920",129,174,483,105,128,78,8.74571815408721e-06,"MED11",1149,161
"ENSG00000034053",485,505,540,228,28,90,8.79294908971459e-06,"APBA2",1150,833
"ENSG00000270210",38,19,224,6,11,11,8.84214474368581e-06,"AC104695.2",1151,783
"ENSG00000255801",8,63,19,1,0,0,8.84551976158255e-06,"AC092746.1",1152,1679
"ENSG00000268433",27,56,12,0,2,0,8.85017360502449e-06,"MTDHP3",1153,491
"ENSG00000072163",68,243,132,32,17,38,8.8680354749567e-06,"LIMS2",1154,1635
